Numero_expedient,Descripcio_dia_setmana,NK_Any,Mes_any,Dia_mes,Hora_dia,Descripcio_torn,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2019S009471    ,Dilluns,2019,12,9,10,Matí,1,0,1,1,2.13993022857915,41.3825932524202
2019S009472    ,Dilluns,2019,12,9,10,Matí,2,0,2,1,2.19076450093347,41.4153467750731
2019S009473    ,Dilluns,2019,12,9,12,Matí,2,0,2,2,2.17032025217136,41.3981971865954
2019S009474    ,Dilluns,2019,12,9,12,Matí,0,0,0,1,2.20381348989817,41.3992399966253
2019S009475    ,Dilluns,2019,12,9,13,Matí,1,0,1,2,2.1647407660655,41.3981214181114
2019S009476    ,Dilluns,2019,12,9,14,Tarda,1,0,1,2,2.12822183810737,41.3993270912949
2019S009477    ,Dilluns,2019,12,9,12,Matí,1,0,1,2,2.19784595916074,41.3859390857282
2019S009478    ,Dilluns,2019,12,9,14,Tarda,1,0,1,1,2.14863627132663,41.3696828859659
2019S009479    ,Dilluns,2019,12,9,13,Matí,1,0,1,2,2.16627284126359,41.3999236515961
2019S009480    ,Dilluns,2019,12,9,15,Tarda,1,0,1,2,2.15051166878864,41.3794771066631
2019S009481    ,Dilluns,2019,12,9,15,Tarda,0,0,0,3,2.18289251321898,41.4232012305104
2019S009482    ,Dilluns,2019,12,9,13,Matí,1,0,1,1,2.1224478558437,41.3979578495835
2019S009483    ,Dilluns,2019,12,9,13,Matí,1,0,1,2,2.17127926456299,41.3985748427901
2019S009484    ,Dilluns,2019,12,9,16,Tarda,1,0,1,2,2.15528255945918,41.3813080400283
2019S009485    ,Dilluns,2019,12,9,13,Matí,1,0,1,4,2.15692992956446,41.384735556173
2019S009486    ,Divendres,2019,12,6,22,Nit,1,0,1,1,2.17929850998639,41.3788722974873
2019S009487    ,Dilluns,2019,12,9,15,Tarda,2,0,2,2,2.14540718939221,41.431465868126
2019S009488    ,Dilluns,2019,12,9,18,Tarda,1,0,1,1,2.13931348873247,41.4194911923165
2019S009489    ,Dilluns,2019,12,9,15,Tarda,1,0,1,2,2.11966221849764,41.3898353192094
2019S009490    ,Dilluns,2019,12,9,13,Matí,1,0,1,2,2.1311012938079,41.4033546377274
2019S009491    ,Dilluns,2019,12,9,19,Tarda,1,0,1,2,2.1655480225644,41.4045335159212
2019S009492    ,Dilluns,2019,12,9,19,Tarda,2,0,2,1,2.12527685854228,41.3979020187221
2019S009493    ,Dilluns,2019,12,9,15,Tarda,1,0,1,2,2.14291412567074,41.3858083762458
2019S009494    ,Dilluns,2019,12,9,20,Tarda,1,0,1,2,2.11646750001565,41.3977479661229
2019S009495    ,Dilluns,2019,12,9,19,Tarda,1,0,1,2,2.1356854775401,41.3910427324602
2019S009496    ,Dilluns,2019,12,9,21,Tarda,1,0,1,2,2.13482053305121,41.4021039775447
2019S009497    ,Dilluns,2019,12,9,19,Tarda,1,0,1,1,2.12702962182956,41.3755103966834
2019S009498    ,Dilluns,2019,12,9,19,Tarda,1,0,1,2,2.14890208185847,41.4347572094005
2019S009499    ,Dilluns,2019,12,9,19,Tarda,0,0,0,1,2.16993197881037,41.4422950022507
2019S009500    ,Dimarts,2019,12,10,2,Nit,0,0,0,2,2.12808914999124,41.3334877454653
2019S009501    ,Dimarts,2019,12,10,7,Matí,1,0,1,1,2.18626363431513,41.4202856592988
2019S009502    ,Dimarts,2019,12,10,6,Matí,1,0,1,2,2.17935205599814,41.4409444746514
2019S009503    ,Dimarts,2019,12,10,8,Matí,2,0,2,2,2.13394389528171,41.4140750309604
2019S009504    ,Dimarts,2019,12,10,9,Matí,1,0,1,2,2.16227953859141,41.40802003301
2019S009505    ,Dimarts,2019,12,10,8,Matí,1,0,1,2,2.10426443659286,41.3851646789542
2019S009506    ,Dimarts,2019,12,10,9,Matí,1,0,1,2,2.12077850780568,41.3863566386176
2019S009507    ,Dimarts,2019,12,10,8,Matí,2,0,2,1,2.17685996882146,41.3925091420656
2019S009508    ,Dimarts,2019,12,10,10,Matí,0,1,1,1,2.16052744619953,41.3965915622566
2019S009509    ,Dimarts,2019,12,10,11,Matí,1,0,1,1,2.12610539829795,41.3795461819158
2019S009510    ,Dimarts,2019,12,10,11,Matí,1,0,1,2,2.18650704234179,41.4152890071051
2019S009511    ,Dimarts,2019,12,10,12,Matí,1,0,1,2,2.18592031146516,41.4115948922035
2019S009512    ,Dimarts,2019,12,10,10,Matí,1,0,1,1,2.13482017610203,41.3716832518804
2019S009513    ,Dimarts,2019,12,10,10,Matí,1,0,1,2,2.14285623805546,41.3855898755525
2019S009514    ,Dimarts,2019,12,10,11,Matí,1,0,1,2,2.13905815514056,41.3672216783574
2019S009515    ,Dimarts,2019,12,10,12,Matí,1,0,1,2,2.11325940657788,41.3844172900128
2019S009516    ,Dimarts,2019,12,10,13,Matí,1,0,1,2,2.16183368651039,41.3920121723777
2019S009517    ,Dimarts,2019,12,10,9,Matí,1,0,1,2,2.16238734979433,41.4022808590773
2019S009518    ,Dilluns,2019,12,9,15,Tarda,1,0,1,2,2.13957020587349,41.41956066781
2019S009519    ,Dimarts,2019,12,10,13,Matí,1,0,1,2,2.16050068965555,41.3858973193125
2019S009520    ,Dimarts,2019,12,10,14,Tarda,1,0,1,2,2.13169586361136,41.3900360209734
2019S009521    ,Dimarts,2019,12,10,13,Matí,1,0,1,2,2.21543526981292,41.4039646829341
2019S009522    ,Dimarts,2019,12,10,14,Tarda,1,0,1,3,2.20188555019851,41.445654878628
2019S009523    ,Dimarts,2019,12,10,15,Tarda,1,0,1,2,2.15802526950709,41.3838416635934
2019S009524    ,Dimarts,2019,12,10,16,Tarda,1,0,1,2,2.13647116696294,41.4162549852442
2019S009525    ,Dimarts,2019,12,10,13,Matí,2,0,2,2,2.18090991379076,41.3972579273994
2019S009526    ,Dimarts,2019,12,10,19,Tarda,6,0,6,2,2.11138006665669,41.3926888781632
2019S009527    ,Dimarts,2019,12,10,18,Tarda,1,0,1,1,2.15579027366923,41.3958846792506
2019S009528    ,Dimarts,2019,12,10,20,Tarda,1,0,1,2,2.19052080438566,41.3837050154546
2019S009529    ,Dimarts,2019,12,10,20,Tarda,1,0,1,3,2.14805440281575,41.4061115778023
2019S009530    ,Dimarts,2019,12,10,21,Tarda,1,0,1,3,2.14534028197416,41.3653979327821
2019S009531    ,Dimarts,2019,12,10,22,Nit,1,0,1,1,2.13856938541157,41.3990712160153
2019S009532    ,Dimarts,2019,12,10,23,Nit,1,0,1,2,2.12147964314433,41.3865322340637
2019S009533    ,Dimecres,2019,12,11,0,Nit,1,0,1,2,2.14449073948426,41.3806416549909
2019S009534    ,Dimecres,2019,12,11,9,Matí,1,0,1,2,2.17922583847956,41.4072807087333
2019S009535    ,Dimecres,2019,12,11,10,Matí,1,0,1,2,2.15330630474727,41.3939174050491
2019S009537    ,Dimecres,2019,12,11,11,Matí,1,0,1,2,2.20098120916398,41.4064873558228
2019S009538    ,Dimecres,2019,12,11,11,Matí,1,0,1,3,2.15973257039527,41.3913157069971
2019S009539    ,Dimecres,2019,12,11,7,Matí,1,0,1,2,2.126416122359,41.3890777512382
2019S009540    ,Dimecres,2019,12,11,13,Matí,2,0,2,2,2.11242410742341,41.4072437691124
2019S009541    ,Dimecres,2019,12,11,14,Tarda,1,0,1,2,2.16517452429692,41.4409238865745
2019S009542    ,Dimecres,2019,12,11,13,Matí,2,0,2,2,2.18362555448395,41.4136316849457
2019S009543    ,Dimecres,2019,12,11,14,Tarda,0,0,0,3,2.1926676799547,41.3847893708219
2019S009544    ,Dimecres,2019,12,11,9,Matí,5,0,5,2,2.13476388547325,41.3652467443961
2019S009545    ,Dimecres,2019,12,11,16,Tarda,1,0,1,2,2.12384572944449,41.3870494658343
2019S009546    ,Dimecres,2019,12,11,17,Tarda,1,0,1,2,2.15347189456584,41.3985604071431
2019S009547    ,Dimecres,2019,12,11,17,Tarda,1,0,1,2,2.14807892255399,41.434842991248
2019S009548    ,Dimecres,2019,12,11,17,Tarda,1,0,1,2,2.17027009844081,41.3913429983965
2019S009549    ,Dimecres,2019,12,11,18,Tarda,1,0,1,2,2.16732884513503,41.4006690048016
2019S009550    ,Dimecres,2019,12,11,18,Tarda,1,0,1,4,2.13974935080226,41.3852828655502
2019S009551    ,Dimecres,2019,12,11,18,Tarda,1,0,1,2,2.16630970693711,41.4418742863694
2019S009552    ,Dimecres,2019,12,11,19,Tarda,1,0,1,2,2.17954589102406,41.3983018050827
2019S009553    ,Dimecres,2019,12,11,18,Tarda,1,0,1,2,2.18783519537825,41.448465275591
2019S009554    ,Dimecres,2019,12,11,20,Tarda,1,0,1,2,2.18713021231682,41.4173326824698
2019S009555    ,Dimecres,2019,12,11,20,Tarda,1,0,1,2,2.16980575280818,41.3909962863402
2019S009556    ,Dimecres,2019,12,11,21,Tarda,1,0,1,2,2.1936106731753,41.4117635351117
2019S009557    ,Dimecres,2019,12,11,21,Tarda,1,0,1,1,2.16631974542741,41.3867702924758
2019S009558    ,Dimecres,2019,12,11,22,Nit,1,0,1,2,2.15950362399115,41.3937121670845
2019S009559    ,Dimecres,2019,12,11,23,Nit,1,0,1,1,2.12167663376417,41.3881047193865
2019S009560    ,Dijous,2019,12,12,7,Matí,1,0,1,2,2.20903677758913,41.4372630372213
2019S009561    ,Dijous,2019,12,12,8,Matí,1,0,1,2,2.20823467841898,41.4192881828671
2019S009562    ,Dijous,2019,12,12,9,Matí,1,0,1,3,2.16522464060836,41.3868934106242
2019S009563    ,Dijous,2019,12,12,11,Matí,1,0,1,2,2.2057069703039,41.4317742502262
2019S009564    ,Dijous,2019,12,12,11,Matí,4,0,4,3,2.10663337693196,41.3832404694579
2019S009565    ,Dijous,2019,12,12,11,Matí,1,0,1,1,2.18238056121393,41.4004352109231
2019S009566    ,Dijous,2019,12,12,12,Matí,1,0,1,2,2.16982116818873,41.3927178040642
2019S009567    ,Dijous,2019,12,12,12,Matí,1,0,1,2,2.16833865691537,41.3984524716251
2019S009568    ,Dijous,2019,12,12,13,Matí,1,0,1,2,2.12707478271675,41.3878808021419
2019S009569    ,Dijous,2019,12,12,13,Matí,1,0,1,1,2.15915864706453,41.4297950955912
2019S009570    ,Dijous,2019,12,12,12,Matí,1,0,1,1,2.15235902592796,41.3990852714838
2019S009571    ,Dijous,2019,12,12,14,Tarda,9,0,10,2,2.18009754244033,41.3996100996982
2019S009572    ,Dijous,2019,12,12,13,Matí,1,0,1,2,2.17441787480915,41.4292738385861
2019S009573    ,Dijous,2019,12,12,14,Tarda,1,0,1,1,2.12481379953493,41.4017624859078
2019S009574    ,Dijous,2019,12,12,12,Matí,1,0,1,2,2.15695910475312,41.4289369907752
2019S009575    ,Dijous,2019,12,12,17,Tarda,1,0,1,2,2.12708395087835,41.4027780203073
2019S009576    ,Dijous,2019,12,12,15,Tarda,2,0,2,1,2.17080481437292,41.3881291341149
2019S009577    ,Dijous,2019,12,12,18,Tarda,1,0,1,2,2.16087729978188,41.39252096568
2019S009578    ,Dijous,2019,12,12,17,Tarda,2,0,2,2,2.20482182804586,41.4218245413493
2019S009579    ,Dijous,2019,12,12,17,Tarda,1,0,1,2,2.16767468812177,41.3945656592788
2019S009580    ,Dijous,2019,12,12,18,Tarda,1,0,1,2,2.14786244362472,41.3866189563595
2019S009581    ,Dijous,2019,12,12,19,Tarda,1,0,1,2,2.20429486376289,41.4221046301619
2019S009582    ,Dijous,2019,12,12,20,Tarda,1,0,1,2,2.16034038785663,41.3907244841648
2019S009583    ,Dijous,2019,12,12,19,Tarda,2,0,2,2,2.14903416442106,41.374741432728
2019S009584    ,Dimecres,2019,12,11,20,Tarda,1,0,1,3,2.13108393443889,41.4107633445475
2019S009585    ,Dijous,2019,12,12,21,Tarda,1,0,1,2,2.1528692291109,41.3900571261945
2019S009586    ,Dijous,2019,12,12,22,Nit,3,0,3,2,2.20387464703107,41.3973557089807
2019S009587    ,Dijous,2019,12,12,23,Nit,3,0,3,2,2.20486366807923,41.4225932497173
2019S009588    ,Divendres,2019,12,13,2,Nit,0,0,0,1,2.18227996012947,41.4304945526521
2019S009589    ,Divendres,2019,12,13,4,Nit,0,0,0,2,2.16722490683536,41.3722682192587
2019S009590    ,Divendres,2019,12,13,4,Nit,1,0,1,2,2.18419152267164,41.3831266244198
2019S009591    ,Divendres,2019,12,13,7,Matí,1,0,1,1,2.18620471297888,41.4447439922847
2019S009592    ,Divendres,2019,12,13,8,Matí,1,0,1,1,2.10421170771643,41.40758716314
2019S009593    ,Dijous,2019,12,12,11,Matí,0,0,0,1,2.16327451194297,41.4109081046959
2019S009594    ,Divendres,2019,12,13,7,Matí,1,0,1,2,2.14706453664106,41.4059452633869
2019S009595    ,Divendres,2019,12,13,9,Matí,1,0,1,3,2.17205684717898,41.3821706424031
2019S009596    ,Divendres,2019,12,13,11,Matí,1,0,1,2,2.1698239921546,41.4136904617303
2019S009597    ,Divendres,2019,12,13,11,Matí,1,0,1,1,2.13901924393863,41.3890773607178
2019S009598    ,Divendres,2019,12,13,11,Matí,1,0,1,2,2.17582232882102,41.4429264348221
2019S009599    ,Divendres,2019,12,13,11,Matí,1,0,1,2,2.17872318430339,41.3837851688419
2019S009600    ,Divendres,2019,12,13,14,Tarda,1,0,1,2,2.13540301412364,41.4120936656616
2019S009601    ,Divendres,2019,12,13,13,Matí,1,0,1,2,2.18003812837302,41.4037940638607
2019S009602    ,Divendres,2019,12,13,12,Matí,1,0,1,2,2.16900389652442,41.3945358145954
2019S009603    ,Divendres,2019,12,13,13,Matí,1,0,1,2,2.18641726347415,41.414074267279
2019S009604    ,Divendres,2019,12,13,13,Matí,1,0,1,1,2.18376504454346,41.4048686650697
2019S009605    ,Divendres,2019,12,13,15,Tarda,1,0,1,2,2.14773825911011,41.3744030704754
2019S009606    ,Divendres,2019,12,13,15,Tarda,1,0,1,2,2.17123397043952,41.365953939198
2019S009607    ,Divendres,2019,12,13,15,Tarda,2,0,2,4,2.16284789744788,41.3579716289623
2019S009608    ,Divendres,2019,12,13,14,Tarda,1,0,1,1,2.16139092902784,41.3846743884009
2019S009609    ,Divendres,2019,12,13,14,Tarda,1,0,1,2,2.13871048754275,41.3829821664426
2019S009610    ,Divendres,2019,12,13,16,Tarda,1,0,1,2,2.13303127524434,41.4005332217277
2019S009611    ,Divendres,2019,12,13,13,Matí,1,0,1,1,2.12018749433256,41.3331300935212
2019S009612    ,Divendres,2019,12,13,18,Tarda,2,0,2,3,2.13133487525293,41.4141459753067
2019S009613    ,Divendres,2019,12,13,17,Tarda,1,0,1,2,2.20602217261202,41.4043677735364
2019S009614    ,Divendres,2019,12,13,14,Tarda,2,0,2,2,2.17420023402975,41.3961954614415
2019S009615    ,Divendres,2019,12,13,18,Tarda,2,0,2,2,2.17451074302486,41.4010658306118
2019S009616    ,Divendres,2019,12,13,17,Tarda,1,0,1,3,2.20463740552415,41.4207862472315
2019S009617    ,Divendres,2019,12,13,14,Tarda,1,0,1,1,2.20417012098166,41.4027578750138
2019S009618    ,Divendres,2019,12,13,21,Tarda,1,0,1,2,2.20144598059715,41.3911377220381
2019S009619    ,Divendres,2019,12,13,20,Tarda,0,0,0,3,2.19254565319707,41.4312689174758
2019S009620    ,Divendres,2019,12,13,19,Tarda,1,0,1,3,2.1594308632477,41.4397723570609
2019S009621    ,Divendres,2019,12,13,22,Nit,1,0,1,2,2.13740333207381,41.3668154800607
2019S009622    ,Divendres,2019,12,13,21,Tarda,1,0,1,2,2.16688703085156,41.3885309378371
2019S009623    ,Divendres,2019,12,13,22,Nit,1,0,1,1,2.18803316084339,41.4215787399748
2019S009624    ,Dissabte,2019,12,14,0,Nit,1,0,1,2,2.19466855431579,41.4091329505155
2019S009625    ,Dissabte,2019,12,14,1,Nit,3,0,3,2,2.13507978748502,41.4171575196516
2019S009626    ,Dissabte,2019,12,14,4,Nit,1,0,1,2,2.18003812837302,41.4037940638607
2019S009627    ,Dissabte,2019,12,14,5,Nit,6,0,6,3,2.14743432474747,41.3954941153965
2019S009628    ,Dilluns,2019,12,23,10,Matí,1,0,1,2,2.16570798018343,41.387172273019
2019S009629    ,Dissabte,2019,12,14,8,Matí,0,0,0,1,2.13757436084211,41.3701525766645
2019S009630    ,Dissabte,2019,12,14,11,Matí,1,0,1,3,2.20743179330945,41.4416198345714
2019S009631    ,Dissabte,2019,12,14,13,Matí,1,0,1,2,2.20637004246983,41.4005652651781
2019S009632    ,Dissabte,2019,12,14,12,Matí,1,0,1,2,2.18153977162908,41.3997998857167
2019S009633    ,Dissabte,2019,12,14,13,Matí,2,0,2,2,2.20358035018089,41.4459739552218
2019S009634    ,Dissabte,2019,12,14,11,Matí,1,0,1,2,2.14486757118159,41.3931921415679
2019S009635    ,Dissabte,2019,12,14,15,Tarda,2,0,2,1,2.10724034586982,41.3891406149927
2019S009636    ,Dissabte,2019,12,14,13,Matí,1,0,1,2,2.16178244900943,41.3917734630622
2019S009637    ,Dissabte,2019,12,14,6,Matí,0,0,0,4,2.14162552473501,41.4046474722199
2019S009638    ,Dissabte,2019,12,14,11,Matí,1,0,1,2,2.18411609480766,41.4052003753458
2019S009639    ,Dissabte,2019,12,14,14,Tarda,2,0,2,1,2.13631351446399,41.4237105438961
2019S009640    ,Dissabte,2019,12,14,13,Matí,1,0,1,2,2.19085779042561,41.4067882504012
2019S009641    ,Dissabte,2019,12,14,19,Tarda,1,0,1,2,2.16855316544881,41.4275184024959
2019S009642    ,Dissabte,2019,12,14,18,Tarda,1,0,1,1,2.17878572265829,41.4006074112557
2019S009643    ,Dissabte,2019,12,14,15,Tarda,1,0,1,2,2.1851813751706,41.4163904158668
2019S009644    ,Dissabte,2019,12,14,20,Tarda,1,0,1,2,2.12198914773723,41.3759346671831
2019S009645    ,Dissabte,2019,12,14,20,Tarda,1,0,1,2,2.17321098791124,41.3685217732303
2019S009646    ,Dissabte,2019,12,14,19,Tarda,1,0,1,2,2.1755857089648,41.4608508402088
2019S009647    ,Dissabte,2019,12,14,22,Nit,1,0,1,4,2.20655351201957,41.4180317805054
2019S009648    ,Dissabte,2019,12,14,20,Tarda,1,0,1,2,2.17662661876281,41.3954366823815
2019S009649    ,Dissabte,2019,12,14,22,Nit,1,0,1,2,2.17424443840235,41.3870791952766
2019S009650    ,Diumenge,2019,12,15,1,Nit,1,0,1,2,2.14962633944349,41.3711691382681
2019S009651    ,Diumenge,2019,12,15,2,Nit,4,0,4,3,2.14979089778165,41.4058130379485
2019S009652    ,Diumenge,2019,12,15,4,Nit,2,0,2,2,2.2030110166425,41.3931121909934
2019S009653    ,Diumenge,2019,12,15,9,Matí,1,0,1,2,2.1731560001451,41.3899713170566
2019S009654    ,Diumenge,2019,12,15,10,Matí,2,0,2,2,2.19133311441764,41.3895924864062
2019S009655    ,Diumenge,2019,12,15,12,Matí,1,0,1,2,2.15777129282644,41.3853578252567
2019S009656    ,Diumenge,2019,12,15,12,Matí,1,0,1,2,2.165808180769,41.4065576515696
2019S009657    ,Diumenge,2019,12,15,14,Tarda,1,0,1,2,2.17359588646692,41.3786396242257
2019S009658    ,Diumenge,2019,12,15,18,Tarda,2,0,2,2,2.18689684602594,41.3829783253303
2019S009659    ,Diumenge,2019,12,15,17,Tarda,1,0,1,2,2.15225023507048,41.3771401611624
2019S009660    ,Diumenge,2019,12,15,18,Tarda,1,0,1,1,2.13278028118269,41.3967460643326
2019S009661    ,Diumenge,2019,12,15,18,Tarda,1,0,1,2,2.16953143640143,41.3939227961774
2019S009662    ,Diumenge,2019,12,15,18,Tarda,0,1,1,2,2.12323660364399,41.3407173057072
2019S009663    ,Diumenge,2019,12,15,19,Tarda,1,1,2,2,2.12323660364399,41.3407173057072
2019S009664    ,Diumenge,2019,12,15,21,Tarda,1,0,1,1,2.1814467517757,41.4039330800999
2019S009665    ,Diumenge,2019,12,15,18,Tarda,1,0,1,1,2.19077270891122,41.4261558612352
2019S009666    ,Diumenge,2019,12,15,21,Tarda,0,0,0,2,2.15312682448108,41.4368097252962
2019S009667    ,Diumenge,2019,12,15,21,Tarda,0,0,0,2,2.15463371244767,41.3829928871355
2019S009668    ,Dilluns,2019,12,16,6,Matí,1,0,1,1,2.16867015170658,41.4269319682382
2019S009669    ,Dilluns,2019,12,16,6,Matí,1,0,1,2,2.15249886053108,41.4333536679076
2019S009670    ,Dilluns,2019,12,16,7,Matí,3,0,3,2,2.12326081306286,41.3235204812884
2019S009671    ,Dilluns,2019,12,16,7,Matí,3,0,3,2,2.21069352017031,41.4162137445583
2019S009672    ,Dilluns,2019,12,16,9,Matí,1,0,1,2,2.17718859449954,41.4234077388419
2019S009673    ,Dilluns,2019,12,16,9,Matí,1,0,1,2,2.17369442668501,41.4067949789664
2019S009674    ,Dilluns,2019,12,16,9,Matí,1,0,1,1,2.18923877386368,41.3811588657962
2019S009675    ,Dilluns,2019,12,16,11,Matí,1,0,1,4,2.16167587417774,41.3760469892431
2019S009676    ,Dilluns,2019,12,16,12,Matí,1,0,1,2,2.1451202493218,41.343921608963
2019S009677    ,Divendres,2019,12,6,21,Tarda,1,0,1,2,2.18475605256969,41.3816205297971
2019S009678    ,Dilluns,2019,12,16,13,Matí,2,0,2,2,2.16079357282567,41.3966589874614
2019S009679    ,Dilluns,2019,12,16,13,Matí,1,0,1,2,2.20041527731263,41.3979417922844
2019S009680    ,Dilluns,2019,12,16,14,Tarda,2,0,2,2,2.14948362595124,41.3808118887572
2019S009681    ,Dilluns,2019,12,16,13,Matí,2,0,2,1,2.2010600638853,41.4161535544961
2019S009682    ,Dilluns,2019,12,16,15,Tarda,1,0,1,2,2.17258350695332,41.4067529470315
2019S009683    ,Dilluns,2019,12,16,15,Tarda,1,0,1,3,2.17460126851506,41.4447823780955
2019S009684    ,Dilluns,2019,12,16,16,Tarda,1,0,1,2,2.16803020630047,41.3615819315307
2019S009685    ,Dilluns,2019,12,16,14,Tarda,1,0,1,3,2.16311466714139,41.3972490347361
2019S009686    ,Dilluns,2019,12,16,18,Tarda,1,0,1,2,2.1681120236916,41.3999677694896
2019S009687    ,Dilluns,2019,12,16,18,Tarda,1,0,1,1,2.15520239810434,41.3998893772139
2019S009688    ,Dilluns,2019,12,16,16,Tarda,1,0,1,2,2.19381812911996,41.4149387413741
2019S009689    ,Dilluns,2019,12,16,14,Tarda,0,0,0,1,2.1420884355114,41.3998148583961
2019S009690    ,Dilluns,2019,12,16,19,Tarda,1,0,1,2,2.15738266100632,41.3827864239514
2019S009691    ,Dilluns,2019,12,16,18,Tarda,2,0,2,3,2.17050121456844,41.364057274403
2019S009692    ,Dilluns,2019,12,16,16,Tarda,1,0,1,3,2.17854520490949,41.3764692326609
2019S009693    ,Dilluns,2019,12,16,21,Tarda,0,1,1,2,2.13933610567834,41.3918867990219
2019S009694    ,Dilluns,2019,12,16,18,Tarda,0,0,0,0,2.14739154563628,41.3908224689473
2019S009695    ,Dilluns,2019,12,16,18,Tarda,2,0,2,3,2.10721804763052,41.3893716618582
2019S009696    ,Dilluns,2019,12,16,18,Tarda,1,0,1,1,2.14740650352907,41.3907029614213
2019S009697    ,Dilluns,2019,12,16,22,Nit,1,0,1,2,2.15448059396626,41.3860051940176
2019S009698    ,Dimarts,2019,12,17,0,Nit,3,0,3,2,2.16740589554862,41.3885299196379
2019S009699    ,Dilluns,2019,12,16,21,Tarda,1,0,1,2,2.15298505208118,41.3868471967213
2019S009700    ,Dimarts,2019,12,17,6,Matí,1,0,1,2,2.17243982951365,41.4440259057037
2019S009701    ,Dimarts,2019,12,17,7,Matí,1,0,1,2,2.17990175867839,41.3997587676826
2019S009702    ,Dimarts,2019,12,17,7,Matí,2,0,2,2,2.12777852310908,41.3975095531211
2019S009703    ,Dimarts,2019,12,17,9,Matí,1,0,1,1,2.13050130227675,41.3706997834481
2019S009704    ,Dimarts,2019,12,17,11,Matí,2,0,2,2,2.18722883728385,41.3965092755749
2019S009705    ,Dimarts,2019,12,17,10,Matí,1,0,1,2,2.16938647941617,41.4026304663395
2019S009706    ,Dimarts,2019,12,17,9,Matí,1,0,1,1,2.18996827623318,41.4472642362373
2019S009707    ,Dimarts,2019,12,17,10,Matí,1,0,1,1,2.16990841071566,41.4110539800672
2019S009708    ,Dimarts,2019,12,17,12,Matí,1,0,1,2,2.15467690805979,41.3865462707372
2019S009709    ,Dimarts,2019,12,17,12,Matí,1,0,1,2,2.16252386892303,41.3855242933379
2019S009710    ,Dimarts,2019,12,17,9,Matí,1,0,1,1,2.18166472014351,41.4483174197113
2019S009711    ,Dissabte,2019,10,26,22,Nit,0,1,1,1,2.1681856053982,41.3893558644309
2019S009712    ,Dimarts,2019,12,17,13,Matí,1,0,1,2,2.12982871336206,41.3925157042836
2019S009713    ,Dimarts,2019,12,17,12,Matí,1,0,1,2,2.19511239983962,41.4152226187349
2019S009714    ,Dimarts,2019,12,17,12,Matí,1,0,1,2,2.18830555320499,41.3940857760148
2019S009715    ,Dimarts,2019,12,17,14,Tarda,1,0,1,2,2.18641414136308,41.4085614542381
2019S009716    ,Dimarts,2019,12,17,16,Tarda,1,0,1,1,2.15861093097156,41.4231066423141
2019S009717    ,Dimarts,2019,12,17,12,Matí,1,0,1,2,2.12264477281309,41.4079083638308
2019S009718    ,Dimarts,2019,12,17,13,Matí,2,0,2,3,2.17273616486209,41.3983962618749
2019S009719    ,Dimarts,2019,12,17,19,Tarda,1,0,1,2,2.21108464147721,41.4009178121993
2019S009720    ,Dimarts,2019,12,17,19,Tarda,2,0,2,2,2.1627150956921,41.3791671639323
2019S009721    ,Dilluns,2019,12,16,17,Tarda,1,0,1,1,2.14516370201388,41.432454776754
2019S009722    ,Dimarts,2019,12,17,19,Tarda,1,0,1,2,2.15581033457409,41.3872987847482
2019S009723    ,Dimarts,2019,12,17,20,Tarda,2,0,2,2,2.16420491851367,41.3953057759602
2019S009724    ,Dimarts,2019,12,17,17,Tarda,1,0,1,2,2.11325940657788,41.3844172900128
2019S009725    ,Dimarts,2019,12,17,21,Tarda,1,0,1,2,2.1681856053982,41.3893558644309
2019S009726    ,Dimarts,2019,12,17,21,Tarda,1,0,1,2,2.17322448986663,41.3879358626611
2019S009727    ,Dimarts,2019,12,17,23,Nit,1,0,1,2,2.16396080054199,41.408743755791
2019S009728    ,Dimarts,2019,12,17,21,Tarda,2,0,2,2,2.16281429594985,41.3904999415403
2019S009729    ,Dimecres,2019,12,18,1,Nit,2,0,2,2,2.16942933804542,41.4425484435115
2019S009730    ,Dimecres,2019,12,18,7,Matí,1,0,1,2,2.12776970339408,41.3883001425864
2019S009731    ,Dimecres,2019,12,18,7,Matí,2,0,2,2,2.18140153318665,41.4079264565927
2019S009732    ,Dimecres,2019,12,18,6,Matí,1,0,1,2,2.10663337693196,41.3832404694579
2019S009733    ,Dimecres,2019,12,18,7,Matí,1,0,1,3,2.16174565895523,41.4401418852467
2019S009734    ,Dimecres,2019,12,18,9,Matí,1,0,1,2,2.14905571290322,41.3500994580983
2019S009735    ,Dimecres,2019,12,18,8,Matí,1,0,1,2,2.11425373764852,41.4015729542085
2019S009736    ,Dimecres,2019,12,18,10,Matí,1,0,1,2,2.13697961173586,41.3944288708204
2019S009737    ,Dimarts,2019,12,17,8,Matí,1,0,1,2,2.1701558601098,41.3753246307185
2019S009738    ,Dimecres,2019,12,18,10,Matí,1,0,1,2,2.15559554710514,41.3856425463545
2019S009739    ,Dimecres,2019,12,18,8,Matí,1,0,1,2,2.1856863117714,41.4257213945226
2019S009740    ,Dimecres,2019,12,18,8,Matí,1,0,1,2,2.1648552634397,41.3942234845605
2019S009741    ,Dimecres,2019,12,18,12,Matí,1,0,1,2,2.14648109746434,41.3759225835031
2019S009742    ,Dimecres,2019,12,18,10,Matí,1,0,1,2,2.18544243915695,41.41619158014
