Numero_expedient,Any,Mes_any,Dia_mes,Hora_dia,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Longitud,Latitud
2018S008624    ,2018,11,10,19,1,0,1,2,2.196074,41.408404
2018S003682    ,2018,5,11,15,1,0,1,2,2.177702,41.408616
2018S005532    ,2018,7,17,15,1,0,1,2,2.151815,41.408204
2018S005017    ,2018,6,29,17,1,0,1,2,2.151815,41.408204
2018S008933    ,2018,11,17,20,1,0,1,1,2.20733,41.408418
2018S005553    ,2018,7,17,23,1,0,1,1,2.151043,41.408216
2018S002034    ,2018,3,13,16,2,0,2,1,2.163835,41.408629
2018S000207    ,2018,1,9,14,1,0,1,2,2.186855,41.408523
2018S007744    ,2018,10,11,19,2,0,2,1,2.18647,41.408498
2018S007490    ,2018,10,4,16,1,0,1,2,2.163835,41.408629
2018S009209    ,2018,12,1,20,1,1,2,2,2.202878,41.408369
2018S000644    ,2018,1,24,17,0,1,1,2,2.202878,41.408369
2018S006829    ,2018,9,10,18,1,0,1,2,2.180021,41.408583
2018S000183    ,2018,1,8,15,1,0,1,1,2.164942,41.40846
2018S000183    ,2018,1,8,15,1,0,1,1,2.164942,41.40846
2018S007786    ,2018,10,13,16,1,0,1,2,2.186855,41.408523
2018S001350    ,2018,2,19,18,1,0,1,2,2.186855,41.408523
2018S001185    ,2018,2,13,8,1,0,1,2,2.149393,41.408095
2018S003894    ,2018,5,18,20,1,0,1,2,2.173242,41.408668
2018S008429    ,2018,11,3,20,1,0,1,1,2.171022,41.408714
2018S008484    ,2018,11,6,11,2,0,2,1,2.186855,41.408523
2018S007078    ,2018,9,20,17,1,0,1,2,2.177702,41.408616
2018S009214    ,2018,12,2,13,1,0,1,1,2.202674,41.408723
2018S007834    ,2018,10,15,17,1,0,1,2,2.202247,41.408839
2018S005474    ,2018,7,15,17,1,0,1,2,2.221373,41.409658
2018S005688    ,2018,7,23,10,1,0,1,2,2.221373,41.409658
2018S007851    ,2018,10,16,9,1,1,2,1,2.171022,41.408714
2018S006835    ,2018,9,11,0,2,0,2,2,2.194764,41.408668
2018S009366    ,2018,12,7,18,4,0,4,3,2.152281,41.408517
2018S001231    ,2018,2,14,16,0,0,0,4,2.12836,41.407971
2018S007720    ,2018,10,11,7,1,0,1,1,2.149408,41.408275
2018S007501    ,2018,10,4,17,1,0,1,1,2.103451,41.408199
2018S000863    ,2018,2,1,8,1,0,1,1,2.19548,41.408838
2018S001438    ,2018,2,22,17,1,0,1,1,2.173242,41.408668
2018S009315    ,2018,12,5,13,2,0,2,2,2.173242,41.408668
2018S000983    ,2018,2,6,7,2,0,2,1,2.152281,41.408517
2018S005262    ,2018,7,8,9,1,0,1,2,2.160167,41.408514
2018S004276    ,2018,6,2,13,0,1,1,1,2.164942,41.40846
2018S008119    ,2018,10,24,21,1,0,1,2,2.186855,41.408523
2018S004136    ,2018,5,28,17,1,0,1,2,2.147152,41.408459
2018S001924    ,2018,3,9,14,1,0,1,3,2.1527,41.408514
2018S000568    ,2018,1,22,15,1,0,1,2,2.208302,41.408912
2018S008885    ,2018,11,20,16,1,0,1,1,2.208531,41.409255
2018S001412    ,2018,2,21,19,1,0,1,2,2.14916,41.408495
2018S005080    ,2018,7,2,7,1,0,1,2,2.171022,41.408714
2018S007399    ,2018,10,2,8,1,0,1,2,2.171022,41.408714
2018S000287    ,2018,1,12,14,1,0,1,4,2.127363,41.411323
2018S007753    ,2018,10,12,8,1,0,1,2,2.156335,41.408555
2018S006862    ,2018,9,12,8,1,0,1,1,2.137316,41.408277
2018S005330    ,2018,7,9,20,2,0,2,2,2.173242,41.408668
2018S001262    ,2018,2,15,14,1,0,1,2,2.173242,41.408668
2018S006178    ,2018,8,10,19,1,0,1,2,2.152958,41.408928
2018S001173    ,2018,2,12,18,1,0,1,1,2.184608,41.408809
2018S001967    ,2018,3,10,21,1,0,1,1,2.184608,41.408809
2018S009030    ,2018,11,26,10,1,0,1,2,2.134383,41.40816
2018S000198    ,2018,1,9,11,1,0,1,2,2.165423,41.408762
2018S005047    ,2018,6,30,16,0,1,1,2,2.19548,41.408838
2018S008088    ,2018,10,24,9,1,0,1,2,2.128867,41.408608
2018S002921    ,2018,4,17,8,1,0,1,4,2.163835,41.408629
2018S006150    ,2018,8,9,17,1,0,1,2,2.173242,41.408668
2018S006242    ,2018,8,13,19,0,1,1,2,2.171022,41.408714
2018S004714    ,2018,6,19,19,1,0,1,2,2.171022,41.408714
2018S006989    ,2018,9,17,20,1,0,1,1,2.1378,41.408383
2018S001590    ,2018,2,27,18,1,0,1,1,2.1378,41.408383
2018S004186    ,2018,5,30,14,2,0,2,3,2.188856,41.404701
2018S001312    ,2018,2,17,18,1,0,1,2,2.193034,41.407835
2018S006956    ,2018,9,16,5,0,0,1,1,2.193897,41.408474
2018S002214    ,2018,3,19,18,1,0,1,2,2.173242,41.408668
2018S006371    ,2018,8,20,14,3,0,3,2,2.209035,41.408859
2018S009507    ,2018,12,13,13,1,0,1,2,2.209035,41.408859
2018S008627    ,2018,11,10,23,1,0,1,2,2.209035,41.408859
2018S004472    ,2018,6,11,5,0,0,0,6,2.145441,41.408647
2018S008443    ,2018,11,4,17,2,0,2,1,2.152281,41.408517
2018S007387    ,2018,10,1,18,1,0,1,2,2.187879,41.409145
2018S004754    ,2018,6,21,8,1,0,1,2,2.10535,41.411644
2018S009895    ,2018,12,28,11,1,0,1,3,2.147852,41.408719
2018S009501    ,2018,12,13,10,1,0,1,2,2.194859,41.409289
2018S004944    ,2018,6,27,17,2,0,2,1,2.184855,41.408993
2018S001367    ,2018,2,20,8,1,0,1,2,2.147169,41.40875
2018S005929    ,2018,8,1,3,1,0,1,2,2.183322,41.408932
2018S000880    ,2018,2,1,23,2,0,2,2,2.171022,41.408714
2018S008604    ,2018,11,10,9,1,0,1,2,2.171022,41.408714
2018S003425    ,2018,5,3,11,1,0,1,2,2.171022,41.408714
2018S006274    ,2018,8,15,2,1,0,1,2,2.194859,41.409289
2018S008955    ,2018,11,23,10,0,0,0,1,2.194859,41.409289
2018S009939    ,2018,12,30,11,1,0,1,1,2.194859,41.409289
2018S005447    ,2018,7,14,6,0,0,0,1,2.194859,41.409289
2018S005377    ,2018,7,12,0,1,0,1,1,2.19503,41.408867
2018S009154    ,2018,11,30,10,1,0,1,1,2.1446,41.408753
2018S003785    ,2018,5,15,12,0,0,0,1,2.162363,41.408984
2018S002515    ,2018,4,3,8,2,0,2,1,2.165877,41.409036
2018S006508    ,2018,8,27,18,1,0,1,3,2.170393,41.409219
2018S001126    ,2018,2,10,11,1,0,1,1,2.178439,41.409028
2018S007426    ,2018,10,2,20,2,0,2,2,2.125119,41.410166
2018S007743    ,2018,10,11,20,0,0,0,3,2.124398,41.409204
2018S000641    ,2018,1,24,20,1,0,1,2,2.125119,41.410166
2018S005214    ,2018,7,6,13,3,0,3,2,2.125119,41.410166
2018S008096    ,2018,10,24,9,1,0,1,2,2.185149,41.409056
2018S003351    ,2018,4,30,22,1,0,1,3,2.171646,41.409038
2018S004678    ,2018,6,19,9,0,1,1,2,2.209629,41.40958
2018S002448    ,2018,3,27,22,1,0,1,2,2.178439,41.409028
2018S003363    ,2018,5,1,18,1,0,1,1,2.149629,41.409062
2018S009484    ,2018,12,12,17,1,0,1,1,2.13749,41.408673
2018S000837    ,2018,1,31,13,1,0,1,2,2.153748,41.409048
2018S008040    ,2018,10,22,15,1,0,1,2,2.218127,41.409554
2018S002178    ,2018,3,18,13,4,0,4,3,2.154071,41.408993
2018S003640    ,2018,5,10,18,1,0,1,2,2.20165,41.409508
2018S009168    ,2018,11,30,21,1,0,1,2,2.201731,41.409239
2018S009456    ,2018,12,11,19,1,0,1,2,2.201731,41.409239
2018S001151    ,2018,2,11,20,0,0,0,1,2.187871,41.409394
2018S001441    ,2018,2,22,16,2,0,2,2,2.123871,41.408895
2018S003374    ,2018,5,2,8,1,0,1,3,2.186556,41.409424
2018S006745    ,2018,9,6,20,1,0,1,1,2.162902,41.409218
2018S004135    ,2018,5,28,20,2,0,2,3,2.154243,41.409055
2018S003182    ,2018,4,25,6,1,0,1,2,2.199176,41.409234
2018S000748    ,2018,1,27,21,3,0,3,2,2.176578,41.409467
2018S008758    ,2018,11,16,4,0,0,0,3,2.148331,41.409131
2018S009446    ,2018,12,11,16,1,0,1,2,2.125675,41.408795
2018S008920    ,2018,11,22,7,1,0,1,2,2.159561,41.409114
2018S002231    ,2018,3,20,10,1,0,1,2,2.186855,41.408523
2018S002579    ,2018,4,5,9,1,0,1,2,2.187551,41.409437
2018S001187    ,2018,2,13,10,2,0,2,2,2.197293,41.409572
2018S002403    ,2018,3,27,9,1,0,1,2,2.218127,41.409554
2018S005739    ,2018,7,25,11,0,0,0,1,2.218127,41.409554
2018S001979    ,2018,3,11,14,1,0,1,2,2.183061,41.409223
2018S005597    ,2018,7,19,17,0,1,1,2,2.201731,41.409239
2018S005941    ,2018,8,1,11,1,0,1,1,2.208286,41.409618
2018S004531    ,2018,6,13,13,1,0,1,4,2.172291,41.409272
2018S005729    ,2018,7,24,20,2,0,2,1,2.159372,41.40919
2018S006001    ,2018,8,3,6,1,0,1,1,2.155749,41.40922
2018S000202    ,2018,1,9,12,1,0,1,1,2.195893,41.409506
2018S003016    ,2018,4,19,19,2,0,2,1,2.18718,41.409446
2018S000524    ,2018,1,21,16,1,0,1,2,2.148419,41.409167
2018S005107    ,2018,7,3,8,1,0,1,1,2.176578,41.409467
2018S006517    ,2018,8,27,15,1,0,1,2,2.16579,41.409252
2018S009149    ,2018,11,30,9,1,0,1,2,2.147788,41.409431
2018S007656    ,2018,10,9,11,1,0,1,2,2.146706,41.409173
2018S003714    ,2018,5,13,3,0,0,0,2,2.206578,41.409618
2018S004853    ,2018,6,25,8,1,0,1,3,2.15478,41.409253
2018S006232    ,2018,8,13,11,0,0,0,2,2.15478,41.409253
2018S006168    ,2018,8,8,15,1,0,1,2,2.174358,41.409499
2018S000805    ,2018,1,30,15,1,0,1,2,2.172463,41.40941
2018S009796    ,2018,12,22,18,1,0,1,3,2.111531,41.408813
2018S006360    ,2018,8,19,20,1,0,1,2,2.200735,41.409787
2018S002689    ,2018,4,9,8,2,0,2,3,2.20095,41.409626
2018S008925    ,2018,11,22,9,1,0,1,1,2.178834,41.409476
2018S007660    ,2018,10,9,14,1,0,1,2,2.154976,41.40933
2018S005040    ,2018,6,30,11,1,0,1,1,2.185976,41.40957
2018S005955    ,2018,8,1,14,1,0,1,1,2.163847,41.409419
2018S008430    ,2018,11,3,22,1,0,1,2,2.188492,41.409607
2018S001458    ,2018,2,23,9,1,0,1,3,2.174358,41.409499
2018S004433    ,2018,6,8,21,1,0,1,2,2.174358,41.409499
2018S007377    ,2018,10,1,11,1,0,1,2,2.174358,41.409499
2018S007514    ,2018,10,4,19,1,0,1,2,2.131373,41.408793
2018S000590    ,2018,1,23,8,1,0,1,2,2.137255,41.40913
2018S004843    ,2018,6,23,21,2,0,2,2,2.154359,41.409427
2018S002038    ,2018,3,13,17,1,0,1,2,2.16542,41.409534
2018S002413    ,2018,3,27,13,1,1,2,1,2.174358,41.409499
2018S004742    ,2018,6,20,14,2,0,2,2,2.172104,41.409544
2018S002611    ,2018,4,6,8,1,0,1,2,2.128755,41.409309
2018S001333    ,2018,2,18,18,1,0,1,1,2.182316,41.409709
2018S000600    ,2018,1,23,12,0,0,0,2,2.151496,41.4095
2018S005770    ,2018,7,25,11,0,0,0,1,2.203038,41.40997
2018S006579    ,2018,8,30,17,1,0,1,2,2.176578,41.409467
2018S001503    ,2018,2,24,13,1,0,1,5,2.176578,41.409467
2018S009335    ,2018,12,5,23,1,0,1,2,2.176578,41.409467
2018S007016    ,2018,9,18,16,1,0,1,1,2.172546,41.409713
2018S006928    ,2018,9,14,12,1,0,1,2,2.198342,41.410089
2018S003669    ,2018,5,11,12,1,0,1,2,2.198342,41.410089
2018S005760    ,2018,7,25,19,1,0,1,2,2.198342,41.410089
2018S001323    ,2018,2,18,15,2,0,2,2,2.198342,41.410089
2018S000083    ,2018,1,4,13,1,0,1,2,2.179675,41.409883
2018S009787    ,2018,12,22,15,1,0,1,3,2.170221,41.409585
2018S004958    ,2018,6,27,19,1,0,1,2,2.179078,41.409814
2018S001183    ,2018,2,13,1,0,0,0,5,2.137103,41.409426
2018S000630    ,2018,1,24,11,1,0,1,2,2.176578,41.409467
2018S008934    ,2018,11,22,16,1,0,1,2,2.178834,41.409476
2018S000300    ,2018,1,12,20,0,1,1,2,2.174358,41.409499
2018S004860    ,2018,6,25,11,2,0,2,3,2.124197,41.409344
2018S001243    ,2018,2,15,8,1,0,1,4,2.124398,41.409204
2018S002956    ,2018,4,18,7,1,0,1,2,2.148012,41.409535
2018S007412    ,2018,10,2,12,1,0,1,2,2.193869,41.409873
2018S007848    ,2018,10,16,8,1,0,1,2,2.187635,41.409499
2018S004030    ,2018,5,24,21,1,0,1,2,2.171536,41.409982
2018S008521    ,2018,11,7,11,1,0,1,2,2.172104,41.409544
2018S009937    ,2018,12,30,7,1,0,1,2,2.172429,41.409626
2018S009845    ,2018,12,24,21,1,0,1,2,2.172104,41.409544
2018S003575    ,2018,5,8,13,1,0,1,1,2.185793,41.409889
2018S004039    ,2018,5,25,8,1,0,1,2,2.171536,41.409982
2018S004364    ,2018,6,6,10,2,0,2,2,2.176995,41.40993
2018S000159    ,2018,1,8,7,1,0,1,1,2.186556,41.409883
2018S004036    ,2018,5,24,12,1,0,1,1,2.103328,41.409164
2018S005738    ,2018,7,25,11,1,0,1,2,2.186425,41.40991
2018S009272    ,2018,12,4,13,2,0,2,1,2.209837,41.410508
2018S005847    ,2018,7,29,12,0,0,0,1,2.218127,41.409554
2018S003904    ,2018,5,19,21,1,0,1,2,2.171702,41.409704
2018S007253    ,2018,9,27,1,0,1,1,1,2.179148,41.409672
2018S006935    ,2018,9,14,12,0,0,0,1,2.183521,41.409929
2018S009346    ,2018,12,6,18,1,0,1,2,2.167297,41.409936
2018S001501    ,2018,2,24,14,1,0,1,2,2.15568,41.409752
2018S002978    ,2018,4,18,15,1,0,1,2,2.15568,41.409752
2018S007873    ,2018,10,17,6,1,0,1,2,2.198342,41.410089
2018S003291    ,2018,4,28,8,1,0,1,2,2.198342,41.410089
2018S001338    ,2018,2,19,7,1,0,1,2,2.176995,41.40993
2018S002333    ,2018,3,23,18,2,0,2,2,2.1884,41.410069
2018S000949    ,2018,2,4,22,0,0,0,1,2.183521,41.409929
2018S000315    ,2018,1,13,5,1,0,1,1,2.137411,41.409656
2018S006994    ,2018,9,18,7,1,0,1,1,2.183816,41.409792
2018S001801    ,2018,3,5,18,1,0,1,2,2.179185,41.409992
2018S002234    ,2018,3,20,15,1,0,1,2,2.156613,41.409824
2018S006878    ,2018,9,12,18,0,0,0,3,2.135087,41.410018
2018S006269    ,2018,8,14,21,1,0,1,1,2.175199,41.410002
2018S004964    ,2018,6,28,9,1,0,1,1,2.143853,41.410291
2018S001095    ,2018,2,9,12,0,0,0,2,2.13799,41.409874
2018S005576    ,2018,7,18,16,0,0,0,2,2.140239,41.410154
2018S008703    ,2018,11,14,12,1,0,1,2,2.171536,41.409982
2018S003369    ,2018,5,1,22,2,0,2,2,2.171536,41.409982
2018S007006    ,2018,9,18,12,1,0,1,2,2.171536,41.409982
2018S008221    ,2018,10,28,4,0,0,0,1,2.158835,41.409906
2018S002146    ,2018,3,17,1,2,0,2,2,2.146796,41.40994
2018S009187    ,2018,12,1,13,1,0,1,2,2.146796,41.40994
2018S009534    ,2018,12,13,13,1,0,1,1,2.135472,41.409887
2018S009703    ,2018,12,19,17,1,0,1,1,2.135552,41.409794
2018S003410    ,2018,5,2,22,2,0,2,2,2.15615,41.410085
2018S002760    ,2018,4,11,8,1,0,1,2,2.15545,41.409994
2018S000810    ,2018,1,30,14,2,0,2,3,2.167297,41.409936
2018S008775    ,2018,11,16,14,1,0,1,2,2.147203,41.409958
2018S002803    ,2018,4,12,17,1,0,1,1,2.137058,41.410247
2018S006100    ,2018,8,7,14,2,0,2,2,2.186877,41.410354
2018S009070    ,2018,11,27,15,1,0,1,3,2.186877,41.410354
2018S009693    ,2018,12,19,9,1,0,1,2,2.186877,41.410354
2018S004278    ,2018,6,2,15,1,0,1,2,2.186877,41.410354
2018S004970    ,2018,6,28,8,0,0,0,2,2.197063,41.411044
2018S004622    ,2018,6,17,17,1,0,1,2,2.125779,41.410338
2018S005048    ,2018,6,30,16,1,0,1,2,2.156149,41.410272
2018S002391    ,2018,3,26,18,1,0,1,2,2.156149,41.410272
2018S006169    ,2018,8,10,12,1,0,1,2,2.15615,41.410085
2018S008763    ,2018,11,15,18,1,0,1,2,2.156149,41.410272
2018S004188    ,2018,5,30,18,1,0,1,2,2.186877,41.410354
2018S009902    ,2018,12,28,14,2,0,2,2,2.197897,41.41042
2018S004868    ,2018,6,25,18,2,0,2,2,2.186877,41.410354
2018S002270    ,2018,3,21,20,1,0,1,4,2.12502,41.410009
2018S000252    ,2018,1,11,14,2,0,2,1,2.127363,41.411323
2018S000767    ,2018,1,29,7,2,0,2,2,2.196046,41.410963
2018S007800    ,2018,10,14,11,1,0,1,3,2.195935,41.410169
2018S001565    ,2018,2,27,8,3,0,3,2,2.214212,41.410092
2018S007057    ,2018,9,19,19,1,0,1,2,2.177719,41.410323
2018S004618    ,2018,6,17,12,1,0,1,2,2.147411,41.410074
2018S009256    ,2018,12,3,21,1,0,1,2,2.164288,41.410246
2018S007398    ,2018,10,2,7,1,0,1,2,2.164288,41.410246
2018S005287    ,2018,7,9,9,1,0,1,2,2.160147,41.410181
2018S005616    ,2018,7,20,9,2,0,2,3,2.154816,41.41022
2018S009133    ,2018,11,29,15,1,0,1,1,2.200143,41.410231
2018S001329    ,2018,2,18,18,1,0,1,2,2.12411,41.408915
2018S009526    ,2018,12,13,19,1,0,1,2,2.150006,41.410172
2018S000729    ,2018,1,27,11,1,0,1,2,2.186877,41.410354
2018S005863    ,2018,7,29,23,3,0,3,2,2.186877,41.410354
2018S009806    ,2018,12,23,1,0,0,0,2,2.186877,41.410354
2018S005890    ,2018,7,30,15,1,0,1,2,2.186877,41.410354
2018S002424    ,2018,3,27,19,1,0,1,1,2.218729,41.410877
2018S002384    ,2018,3,26,17,1,0,1,1,2.156668,41.410444
2018S001054    ,2018,2,8,11,1,0,1,2,2.156149,41.410272
2018S007906    ,2018,10,18,9,1,0,1,2,2.125119,41.410166
2018S002506    ,2018,4,2,12,2,0,2,2,2.184881,41.410452
2018S007328    ,2018,9,29,14,1,0,1,2,2.179512,41.410438
2018S008574    ,2018,11,9,7,1,0,1,1,2.147183,41.410139
2018S006617    ,2018,9,1,0,2,0,2,2,2.156372,41.410434
2018S007629    ,2018,10,8,16,2,0,2,1,2.172042,41.410453
2018S003392    ,2018,5,2,14,2,0,2,2,2.199453,41.410956
2018S000510    ,2018,1,19,22,1,0,1,2,2.199453,41.410956
2018S007583    ,2018,10,7,0,1,0,1,2,2.1801,41.410287
2018S006181    ,2018,8,10,19,1,0,1,1,2.147233,41.410236
2018S007767    ,2018,10,12,22,1,0,1,2,2.199453,41.410956
2018S009160    ,2018,11,30,17,1,0,1,2,2.199871,41.410847
2018S006502    ,2018,8,27,14,1,0,1,2,2.137517,41.410488
2018S007206    ,2018,9,25,19,0,0,0,2,2.20834,41.410663
2018S009740    ,2018,12,20,18,0,0,0,2,2.128156,41.408128
2018S001197    ,2018,2,13,16,1,0,1,2,2.177719,41.410323
2018S009182    ,2018,12,1,14,1,0,1,2,2.177719,41.410323
2018S007850    ,2018,10,16,8,0,0,0,1,2.134572,41.410243
2018S007637    ,2018,10,8,17,0,0,0,3,2.179692,41.410613
2018S008696    ,2018,11,13,22,1,0,1,2,2.179692,41.410613
2018S005939    ,2018,8,1,11,0,0,0,2,2.179692,41.410613
2018S007986    ,2018,10,20,18,1,0,1,1,2.19776,41.410724
2018S009150    ,2018,11,30,8,0,0,0,1,2.17544,41.41033
2018S002035    ,2018,3,13,16,0,0,0,1,2.175004,41.410806
2018S008258    ,2018,10,29,16,1,0,1,2,2.166618,41.410481
2018S003367    ,2018,5,1,21,1,0,1,1,2.151871,41.410418
2018S005742    ,2018,7,25,13,2,0,2,2,2.137762,41.410486
2018S001425    ,2018,2,22,8,1,0,1,2,2.158181,41.410608
2018S006212    ,2018,8,12,10,1,0,1,3,2.173228,41.410359
2018S009512    ,2018,12,12,21,1,0,1,2,2.173228,41.410359
2018S005264    ,2018,7,8,13,1,0,1,1,2.173228,41.410359
2018S006955    ,2018,9,16,4,1,0,1,2,2.168471,41.410658
2018S006334    ,2018,8,18,9,1,0,1,1,2.168471,41.410658
2018S008744    ,2018,11,15,15,1,0,1,1,2.137058,41.410247
2018S004557    ,2018,6,14,12,1,0,1,1,2.137004,41.410506
2018S005278    ,2018,7,8,20,0,0,0,1,2.136949,41.410087
2018S008268    ,2018,10,29,15,1,0,1,2,2.163939,41.410488
2018S002260    ,2018,3,21,13,1,0,1,2,2.199453,41.410956
2018S001848    ,2018,3,7,7,1,0,1,2,2.218559,41.410976
2018S006330    ,2018,8,17,13,2,0,2,1,2.175733,41.41068
2018S000821    ,2018,1,31,6,1,0,1,1,2.186563,41.410968
2018S000989    ,2018,2,6,9,1,0,1,2,2.186563,41.410968
2018S005577    ,2018,7,18,18,0,0,0,1,2.158181,41.410608
2018S005285    ,2018,7,9,9,1,0,1,1,2.164288,41.410246
2018S009923    ,2018,12,29,11,1,0,1,2,2.163939,41.410488
2018S009912    ,2018,12,28,23,2,0,2,2,2.216406,41.410429
2018S001285    ,2018,2,16,16,1,0,1,2,2.156908,41.4106
2018S003913    ,2018,5,20,11,0,0,0,1,2.169691,41.410714
2018S004867    ,2018,6,25,17,2,0,2,2,2.137762,41.410486
2018S003443    ,2018,5,3,18,0,0,0,2,2.145866,41.410551
2018S001479    ,2018,2,23,14,2,0,2,2,2.185131,41.410772
2018S008830    ,2018,11,19,17,1,0,1,2,2.178314,41.410784
2018S003912    ,2018,5,20,11,1,0,1,1,2.129408,41.412197
2018S008637    ,2018,11,11,10,2,0,2,3,2.136521,41.410659
2018S001779    ,2018,3,5,7,1,0,1,2,2.178314,41.410784
2018S006758    ,2018,9,7,7,1,0,1,2,2.179692,41.410613
2018S008603    ,2018,11,10,8,1,0,1,3,2.126969,41.411103
2018S000760    ,2018,1,28,19,1,0,1,3,2.126075,41.410322
2018S009588    ,2018,12,15,14,3,0,3,2,2.126075,41.410322
2018S000505    ,2018,1,19,20,1,0,1,2,2.126075,41.410322
2018S009569    ,2018,12,14,17,1,0,1,2,2.216406,41.410429
2018S007544    ,2018,10,5,17,1,0,1,2,2.205942,41.411042
2018S002977    ,2018,4,18,14,1,0,1,2,2.205942,41.411042
2018S009709    ,2018,12,18,15,1,0,1,2,2.172701,41.410768
2018S005081    ,2018,7,2,8,1,0,1,2,2.221698,41.411038
2018S001933    ,2018,3,9,14,0,0,0,1,2.197063,41.411044
2018S002401    ,2018,3,27,6,1,0,1,1,2.197063,41.411044
2018S007184    ,2018,9,25,7,2,0,2,2,2.197063,41.411044
2018S006654    ,2018,9,3,18,0,0,0,1,2.197063,41.411044
2018S000212    ,2018,1,9,17,2,0,2,2,2.19735,41.411031
2018S009081    ,2018,11,28,7,1,0,1,1,2.19676,41.411648
2018S006276    ,2018,8,15,10,3,0,3,2,2.197063,41.411044
2018S000790    ,2018,1,29,21,1,0,1,1,2.197063,41.411044
2018S009853    ,2018,12,25,20,2,0,2,2,2.197063,41.411044
2018S001302    ,2018,2,17,12,3,0,3,2,2.196643,41.411561
2018S009004    ,2018,11,24,23,0,1,1,2,2.197063,41.411044
2018S004536    ,2018,6,12,17,0,0,0,1,2.197063,41.411044
2018S005292    ,2018,7,9,14,1,0,1,2,2.196949,41.410301
2018S003997    ,2018,5,23,17,1,0,1,2,2.214212,41.410092
2018S008629    ,2018,11,10,21,2,0,2,2,2.156749,41.410685
2018S002151    ,2018,3,17,9,1,0,1,2,2.178528,41.410798
2018S007756    ,2018,10,12,11,1,0,1,3,2.178528,41.410798
2018S003270    ,2018,4,27,16,1,0,1,2,2.146263,41.410729
2018S009779    ,2018,12,22,6,1,0,1,1,2.136521,41.410659
2018S005911    ,2018,7,31,13,1,0,1,1,2.185644,41.411025
2018S004854    ,2018,6,25,10,2,0,2,2,2.12411,41.408915
2018S002195    ,2018,3,19,9,1,0,1,2,2.12411,41.408915
2018S008737    ,2018,11,15,15,1,0,1,2,2.157309,41.410837
2018S009635    ,2018,12,17,14,1,0,1,2,2.14634,41.410832
2018S002497    ,2018,4,1,18,2,0,2,2,2.125779,41.410338
2018S000021    ,2018,1,2,9,1,0,1,2,2.125779,41.410338
2018S001850    ,2018,3,7,9,1,0,1,2,2.125662,41.410373
2018S007849    ,2018,10,16,10,1,0,1,2,2.125662,41.410373
2018S000988    ,2018,2,6,9,1,0,1,2,2.185503,41.410919
2018S005486    ,2018,7,16,8,2,0,2,1,2.185678,41.411188
2018S009324    ,2018,12,5,16,1,0,1,2,2.198727,41.411298
2018S004581    ,2018,6,15,13,1,0,1,2,2.180909,41.410889
2018S007481    ,2018,10,4,12,2,0,2,2,2.158599,41.410919
2018S007271    ,2018,9,27,15,1,0,1,2,2.146197,41.410779
2018S003200    ,2018,4,25,15,1,0,1,2,2.187668,41.411129
2018S002205    ,2018,3,19,11,1,0,1,2,2.156713,41.410868
2018S008895    ,2018,11,21,9,1,0,1,1,2.199453,41.410956
2018S001428    ,2018,2,22,9,1,0,1,2,2.145512,41.411064
2018S004156    ,2018,5,29,17,1,0,1,2,2.145614,41.410595
2018S002047    ,2018,3,13,22,2,0,2,1,2.143026,41.410735
2018S001633    ,2018,3,1,8,1,0,1,2,2.200348,41.411462
2018S005075    ,2018,7,1,21,1,0,1,2,2.17658,41.411196
2018S001946    ,2018,3,10,2,1,0,1,2,2.174331,41.411182
2018S005072    ,2018,7,1,19,2,0,2,2,2.174331,41.411182
2018S000584    ,2018,1,22,18,1,0,1,2,2.199303,41.411273
2018S001487    ,2018,2,23,16,1,0,1,2,2.157598,41.411227
2018S008033    ,2018,10,22,13,1,0,1,2,2.157598,41.411227
2018S007461    ,2018,10,3,18,1,0,1,2,2.157309,41.410837
2018S003818    ,2018,5,16,10,1,0,1,2,2.157598,41.411227
2018S005971    ,2018,8,2,7,1,0,1,2,2.157598,41.411227
2018S005193    ,2018,7,5,18,1,0,1,2,2.146197,41.410779
2018S005382    ,2018,7,12,7,1,0,1,2,2.125662,41.410373
2018S002190    ,2018,3,19,0,1,0,1,2,2.157061,41.410882
2018S003602    ,2018,5,9,14,4,0,4,5,2.131425,41.410674
2018S007118    ,2018,9,21,16,2,0,2,2,2.130998,41.410936
2018S000018    ,2018,1,2,5,1,0,1,2,2.131425,41.410674
2018S007922    ,2018,10,18,18,1,0,1,2,2.161991,41.410516
2018S000105    ,2018,1,5,18,1,0,1,2,2.167481,41.41096
2018S000415    ,2018,1,16,19,1,0,1,1,2.105246,41.410684
2018S007947    ,2018,10,19,18,1,0,1,1,2.138011,41.410903
2018S008527    ,2018,11,7,15,1,0,1,2,2.138011,41.410903
2018S000732    ,2018,1,27,13,1,0,1,2,2.191975,41.411299
2018S007581    ,2018,10,6,22,3,0,3,2,2.192404,41.411114
2018S000065    ,2018,1,3,23,0,1,1,2,2.19819,41.411891
2018S001810    ,2018,3,6,7,1,0,1,2,2.19895,41.411541
2018S001470    ,2018,2,20,19,1,0,1,2,2.158901,41.411075
2018S004037    ,2018,5,25,6,1,0,1,2,2.129816,41.410702
2018S007467    ,2018,10,3,22,1,0,1,2,2.149028,41.411085
2018S003444    ,2018,5,3,19,1,0,1,2,2.145512,41.411064
2018S002144    ,2018,3,16,18,1,0,1,1,2.136315,41.410951
